pict_type,pkt_size,pkt_pos,key_frame
B,5991,13642169,0
B,6621,13648831,0
B,10934,13630535,0
B,4627,13655855,0
P,36528,13593262,0
B,6166,13707725,0
B,6255,13714627,0
B,10754,13696210,0
B,7345,13721280,0
P,34179,13661277,0
B,5800,13771630,0
B,6185,13778133,0
B,9442,13761483,0
B,5085,13784689,0
P,31324,13729434,0
B,6094,13831068,0
B,5819,13838043,0
B,9348,13820879,0
B,4848,13844267,0
P,29539,13790489,0
B,6090,13891490,0
B,5905,13898329,0
B,9750,13880993,0
B,4726,13904595,0
P,30351,13849905,0
B,6110,13953171,0
B,5969,13959663,0
B,10391,13942038,0
B,4002,13966436,0
P,31378,13910010,0
B,5186,14013422,0
B,6064,14018959,0
B,9567,14003100,0
B,4472,14025783,0
P,31124,13971215,0
B,6030,14095969,0
B,6830,14102325,0
B,10588,14084629,0
B,5286,14109990,0
I,52870,14031016,1
B,6620,14164753,0
B,5978,14171786,0
B,11845,14152086,0
B,5458,14178532,0
P,35112,14116142,0
B,6970,14237374,0
B,7684,14244692,0
B,13770,14222846,0
B,7136,14253221,0
P,37410,14184689,0
B,7733,14308033,0
B,7721,14316208,0
B,11686,14295539,0
B,5991,14324789,0
P,33723,14261111,0
B,6088,14376630,0
B,6109,14383067,0
B,10233,14365656,0
B,7070,14389869,0
P,33314,14331628,0
B,5086,14439107,0
B,5971,14444513,0
B,8482,14429670,0
B,3873,14451201,0
P,31203,14397679,0
B,5515,14497089,0
B,5390,14502953,0
B,9008,14487355,0
B,4580,14509195,0
P,30563,14455935,0
B,5135,14556502,0
B,5097,14562040,0
B,9806,14545948,0
B,4933,14567827,0
P,30692,14514515,0
B,5127,14613662,0
B,5826,14619207,0
B,9143,14603712,0
B,4365,14625800,0
P,29407,14573504,0
B,5575,14675657,0
B,5418,14681951,0
B,10244,14665011,0
B,4057,14688114,0
P,33284,14630913,0
B,5154,14737286,0
B,6156,14743151,0
B,9438,14727449,0
B,4904,14750041,0
P,33828,14692913,0
B,6053,14805467,0
B,6474,14812242,0
B,13442,14791649,0
B,4868,14819534,0
P,35156,14755727,0
B,6286,14873333,0
B,7523,14880292,0
B,11996,14860971,0
B,5588,14888574,0
P,35049,14825156,0
B,7221,14944478,0
B,6921,14952457,0
B,13183,14930905,0
B,5869,14960102,0
P,35063,14894995,0
B,7840,15021755,0
B,9151,15030352,0
B,17215,15004121,0
B,7168,15040175,0
P,36551,14966787,0
B,8609,15094571,0
B,9331,15103942,0
B,13404,15080802,0
B,6940,15113984,0
P,31980,15048058,0
B,8040,15170151,0
B,6873,15178924,0
B,12130,15157620,0
B,5385,15186534,0
P,35181,15121622,0
B,6093,15234625,0
B,7286,15241490,0
B,10934,15223383,0
B,7470,15249604,0
P,30030,15192675,0
B,6318,15295912,0
B,6585,15302981,0
B,9932,15285592,0
B,5188,15310349,0
P,26988,15257838,0
B,7476,15361089,0
B,6834,15369358,0
B,13916,15346825,0
B,6332,15377007,0
P,29746,15316358,0
B,5864,15422647,0
B,6605,15429265,0
B,9970,15411918,0
B,5844,15436578,0
P,27406,15384145,0
B,6446,15486213,0
B,9341,15493412,0
B,12515,15472943,0
B,5636,15503469,0
P,29421,15443167,0
B,8258,15552335,0
B,6571,15561400,0
B,10040,15541534,0
B,5521,15568737,0
P,31418,15509735,0
B,6122,15615290,0
B,6007,15622160,0
B,9631,15605002,0
B,5609,15628873,0
P,29602,15575060,0
B,7641,15674218,0
B,5411,15682602,0
B,10480,15663034,0
B,5015,15688799,0
P,27329,15635264,0
B,8319,15735553,0
B,6037,15744572,0
B,10920,15723861,0
B,5895,15751364,0
P,28919,15694557,0
B,6437,15802681,0
B,8190,15809837,0
B,12513,15789435,0
B,6406,15818667,0
P,31020,15758055,0
B,7809,15867675,0
B,7299,15876277,0
B,11591,15855275,0
B,6701,15884361,0
P,29095,15825828,0
B,6775,15928928,0
B,6993,15936392,0
B,9358,15918784,0
B,6307,15944152,0
